Data,Horário,Equipe 1,Equipe 2,Placar,Categoria
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
,,,,,SUB 16 Masculino
11/05/2025,15:00,F.R. MIRASSOL,CLUBE DE CAMPO DE RIO CLARO - CCRC,93 X 63,SUB 16 Masculino
11/05/2025,13:00,INTERNACIONAL DE REGATAS,SÃO PAULO F.C.,54 X 65,SUB 16 Masculino
10/05/2025,13:00,SESI-SP / FRANCA BASQUETE,C.A. PAULISTANO,81 X 82,SUB 16 Masculino
10/05/2025,13:00,APAGEBASK / GUARULHOS,S.E. PALMEIRAS,53 X 91,SUB 16 Masculino
09/05/2025,18:00,HIPICA CAMPINAS,SANTO ANDRE / APABA,58 X 48,SUB 16 Masculino
07/05/2025,18:00,A.A. MOGI DAS CRUZES,C.A. PAULISTANO,54 X 72,SUB 16 Masculino
07/05/2025,17:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,S.C. CORINTHIANS PTA.,65 X 71,SUB 16 Masculino
04/05/2025,17:00,CAC / CRAVINHOS BASKETBALL,E.C. PINHEIROS,69 X 73,SUB 16 Masculino
02/05/2025,18:00,A.A. MOGI DAS CRUZES,HIPICA CAMPINAS,55 X 53,SUB 16 Masculino
02/05/2025,16:00,SESI-SP / FRANCA BASQUETE,CAC / CRAVINHOS BASKETBALL,108 X 61,SUB 16 Masculino
01/05/2025,14:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,SESI-SP / FRANCA BASQUETE,47 X 86,SUB 16 Masculino
01/05/2025,09:00,APAGEBASK / GUARULHOS,CLUBE ESPERIA,61 X 65,SUB 16 Masculino
30/04/2025,17:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,C.A. MONTE LIBANO,76 X 21,SUB 16 Masculino
30/04/2025,15:00,C.A. PAULISTANO,SOROCABA BASQUETE,88 X 52,SUB 16 Masculino
28/04/2025,20:00,SANTO ANDRE / APABA,A.A. MOGI DAS CRUZES,51 X 75,SUB 16 Masculino
27/04/2025,13:00,INTERNACIONAL DE REGATAS,SOROCABA BASQUETE,88 X 40,SUB 16 Masculino
26/04/2025,15:00,SESI-SP / FRANCA BASQUETE,F.R. TUPÃ,97 X 39,SUB 16 Masculino
26/04/2025,15:00,F.R. MIRASSOL,C.A. MONTE LIBANO,68 X 58,SUB 16 Masculino
26/04/2025,13:00,INTERNACIONAL DE REGATAS,S.E. PALMEIRAS,37 X 53,SUB 16 Masculino
26/04/2025,13:00,SANTO ANDRE / APABA,APAGEBASK / GUARULHOS,73 X 60,SUB 16 Masculino
26/04/2025,11:00,HIPICA CAMPINAS,CAC / CRAVINHOS BASKETBALL,70 X 68,SUB 16 Masculino
25/04/2025,19:00,A.D. CENTRO OLIMPICO,C.A. PAULISTANO,61 X 86,SUB 16 Masculino
25/04/2025,18:30,SÃO PAULO F.C.,CLUBE DE CAMPO DE RIO CLARO - CCRC,69 X 56,SUB 16 Masculino
23/04/2025,18:00,E.C. PINHEIROS,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,69 X 72,SUB 16 Masculino
23/04/2025,18:00,A.A. MOGI DAS CRUZES,CLUBE ESPERIA,61 X 69,SUB 16 Masculino
23/04/2025,17:00,S.C. CORINTHIANS PTA.,C.A. PAULISTANO,64 X 79,SUB 16 Masculino
20/04/2025,17:00,F.R. TUPÃ,E.C. PINHEIROS,55 X 76,SUB 16 Masculino
19/04/2025,17:00,CAC / CRAVINHOS BASKETBALL,F.R. MIRASSOL,42 X 66,SUB 16 Masculino
19/04/2025,11:00,SESI-SP / FRANCA BASQUETE,A.D. CENTRO OLIMPICO,90 X 70,SUB 16 Masculino
18/04/2025,19:00,CLUBE ESPERIA,INTERNACIONAL DE REGATAS,49 X 42,SUB 16 Masculino
18/04/2025,15:00,CAC / CRAVINHOS BASKETBALL,A.D. CENTRO OLIMPICO,78 X 83,SUB 16 Masculino
17/04/2025,17:00,C.A. PAULISTANO,APAGEBASK / GUARULHOS,68 X 44,SUB 16 Masculino
16/04/2025,17:00,SANTO ANDRE / APABA,E.C. PINHEIROS,66 X 85,SUB 16 Masculino
16/04/2025,16:00,SOROCABA BASQUETE,SÃO PAULO F.C.,41 X 90,SUB 16 Masculino
14/04/2025,18:30,HIPICA CAMPINAS,C.A. PAULISTANO,61 X 71,SUB 16 Masculino
13/04/2025,15:00,F.R. MIRASSOL,CLUBE ESPERIA,59 X 56,SUB 16 Masculino
12/04/2025,17:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,F.R. TUPÃ,77 X 28,SUB 16 Masculino
12/04/2025,13:00,SÃO PAULO F.C.,APAGEBASK / GUARULHOS,91 X 54,SUB 16 Masculino
11/04/2025,19:00,A.D. CENTRO OLIMPICO,S.C. CORINTHIANS PTA.,62 X 85,SUB 16 Masculino
11/04/2025,18:00,C.A. MONTE LIBANO,CLUBE DE CAMPO DE RIO CLARO - CCRC,62 X 68,SUB 16 Masculino
10/04/2025,17:00,S.E. PALMEIRAS,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,76 X 73,SUB 16 Masculino
09/04/2025,19:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,HIPICA CAMPINAS,70 X 41,SUB 16 Masculino
06/04/2025,11:00,A.A. MOGI DAS CRUZES,C.A. MONTE LIBANO,93 X 42,SUB 16 Masculino
06/04/2025,09:00,S.E. PALMEIRAS,SANTO ANDRE / APABA,76 X 45,SUB 16 Masculino
05/04/2025,17:00,CAC / CRAVINHOS BASKETBALL,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,53 X 63,SUB 16 Masculino
05/04/2025,15:00,F.R. TUPÃ,HIPICA CAMPINAS,59 X 62,SUB 16 Masculino
05/04/2025,15:00,A.D. CENTRO OLIMPICO,F.R. MIRASSOL,61 X 72,SUB 16 Masculino
05/04/2025,14:00,APAGEBASK / GUARULHOS,INTERNACIONAL DE REGATAS,54 X 48,SUB 16 Masculino
05/04/2025,13:00,CLUBE ESPERIA,SESI-SP / FRANCA BASQUETE,57 X 77,SUB 16 Masculino
02/04/2025,17:00,S.C. CORINTHIANS PTA.,CLUBE ESPERIA,77 X 76,SUB 16 Masculino
01/04/2025,15:00,S.E. PALMEIRAS,E.C. PINHEIROS,77 X 91,SUB 16 Masculino
30/03/2025,15:00,E.C. PINHEIROS,F.R. MIRASSOL,72 X 52,SUB 16 Masculino
30/03/2025,15:00,F.R. TUPÃ,SANTO ANDRE / APABA,37 X 61,SUB 16 Masculino
30/03/2025,13:00,SOROCABA BASQUETE,SESI-SP / FRANCA BASQUETE,42 X 106,SUB 16 Masculino
29/03/2025,13:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,APAGEBASK / GUARULHOS,88 X 41,SUB 16 Masculino
28/03/2025,19:00,CLUBE ESPERIA,A.D. CENTRO OLIMPICO,76 X 88,SUB 16 Masculino
28/03/2025,18:00,HIPICA CAMPINAS,S.C. CORINTHIANS PTA.,53 X 86,SUB 16 Masculino
28/03/2025,17:00,C.A. PAULISTANO,INTERNACIONAL DE REGATAS,90 X 41,SUB 16 Masculino
27/03/2025,15:00,SÃO PAULO F.C.,A.A. MOGI DAS CRUZES,62 X 51,SUB 16 Masculino
26/03/2025,15:00,S.E. PALMEIRAS,CLUBE ESPERIA,84 X 59,SUB 16 Masculino
23/03/2025,15:00,F.R. MIRASSOL,A.A. MOGI DAS CRUZES,76 X 71,SUB 16 Masculino
23/03/2025,13:00,INTERNACIONAL DE REGATAS,S.C. CORINTHIANS PTA.,65 X 67,SUB 16 Masculino
22/03/2025,14:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,APAGEBASK / GUARULHOS,85 X 78,SUB 16 Masculino
22/03/2025,11:00,SESI-SP / FRANCA BASQUETE,HIPICA CAMPINAS,98 X 46,SUB 16 Masculino
21/03/2025,20:00,C.A. MONTE LIBANO,C.A. PAULISTANO,34 X 109,SUB 16 Masculino
21/03/2025,19:00,A.D. CENTRO OLIMPICO,SANTO ANDRE / APABA,90 X 57,SUB 16 Masculino
19/03/2025,18:00,E.C. PINHEIROS,SOROCABA BASQUETE,94 X 50,SUB 16 Masculino
19/03/2025,17:00,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,SÃO PAULO F.C.,65 X 69,SUB 16 Masculino
16/03/2025,15:00,A.A. MOGI DAS CRUZES,F.R. TUPÃ,76 X 41,SUB 16 Masculino
16/03/2025,13:00,S.E. PALMEIRAS,A.D. CENTRO OLIMPICO,83 X 58,SUB 16 Masculino
16/03/2025,13:00,SÃO PAULO F.C.,SANTO ANDRE / APABA,103 X 56,SUB 16 Masculino
15/03/2025,15:00,INTERNACIONAL DE REGATAS,SESI-SP / FRANCA BASQUETE,51 X 63,SUB 16 Masculino
15/03/2025,15:00,F.R. MIRASSOL,SÃO JOSÉ BASKETBALL / ATLETA CIDADÃO,56 X 67,SUB 16 Masculino
15/03/2025,15:00,CLUBE DE CAMPO DE RIO CLARO - CCRC,SOROCABA BASQUETE,96 X 49,SUB 16 Masculino
14/03/2025,19:00,CLUBE ESPERIA,C.A. MONTE LIBANO,60 X 55,SUB 16 Masculino
